id,category,text,buckwalter,phonemes,ipa,gold_ipa,exact_match,normalized_match,status,error
5534,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْبَيْتَ,Aloqamaru xaraja Alobayota,a l q A m a r u0 + x A r a j a + l b a y t a,ˈalqɑmaru xɑraʤalˈbajta,,,,PASS,
5535,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْقَلَمَ,Aloqamaru xaraja Aloqalama,a l q A m a r u0 + x A r a j a + l q A l a m a,ˈalqɑmaru xɑraˈʤalqɑlama,,,,PASS,
5536,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْبَابَ,Aloqamaru xaraja AlobaAba,a l q A m a r u0 + x A r a j a + l b aa b a,ˈalqɑmaru xɑraʤalˈbaːba,,,,PASS,
5537,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْفَصْلَ,Aloqamaru xaraja AlofaSola,a l q A m a r u0 + x A r a j a + l f A S l a,ˈalqɑmaru xɑraʤalˈfɑsˤla,,,,PASS,
5538,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الطَّرِيقَ,Aloqamaru xaraja AlT~ariyqa,a l q A m a r u0 + x A r a j a + TT A r ii0 q A,ˈalqɑmaru xɑraʤatˤːɑˈriːqɑ,,,,PASS,
5539,verbal_sentence_perfect,الْقَمَرُ خَرَجَ النُّورَ,Aloqamaru xaraja Aln~uwra,a l q A m a r u0 + x A r a j a + nn uu0 r a,ˈalqɑmaru xɑraʤanˈnuːra,,,,PASS,
5540,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الصَّوْتَ,Aloqamaru xaraja AlS~awota,a l q A m a r u0 + x A r a j a + SS A w t a,ˈalqɑmaru xɑraʤasˤˈsˤɑwta,,,,PASS,
5541,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْقَلْبَ,Aloqamaru xaraja Aloqaloba,a l q A m a r u0 + x A r a j a + l q A l b a,ˈalqɑmaru xɑraʤalˈqɑlba,,,,PASS,
5542,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْمَكْتَبَ,Aloqamaru xaraja Alomakotaba,a l q A m a r u0 + x A r a j a + l m a k t a b a,ˈalqɑmaru xɑraʤalˈmaktaba,,,,PASS,
5543,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الشَّارِعَ,Aloqamaru xaraja Al$~aAriEa,a l q A m a r u0 + x A r a j a + $$ aa r i0 E a,ˈalqɑmaru xɑraʤaʃˈʃaːriʕa,,,,PASS,
5544,verbal_sentence_perfect,الْقَمَرُ خَرَجَ الْمَسْجِدَ,Aloqamaru xaraja Alomasojida,a l q A m a r u0 + x A r a j a + l m a s j i0 d a,ˈalqɑmaru xɑraʤalˈmasʤida,,,,PASS,
5545,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْكِتَابَ,Aloqamaru fataHa AlokitaAba,a l q A m a r u0 + f a t a H a + l k i0 t aa b a,ˈalqɑmaru fataħalkiˈtaːba,,,,PASS,
5546,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْبَيْتَ,Aloqamaru fataHa Alobayota,a l q A m a r u0 + f a t a H a + l b a y t a,ˈalqɑmaru fataħalˈbajta,,,,PASS,
5547,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْقَلَمَ,Aloqamaru fataHa Aloqalama,a l q A m a r u0 + f a t a H a + l q A l a m a,ˈalqɑmaru fataˈħalqɑlama,,,,PASS,
5548,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْبَابَ,Aloqamaru fataHa AlobaAba,a l q A m a r u0 + f a t a H a + l b aa b a,ˈalqɑmaru fataħalˈbaːba,,,,PASS,
5549,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْفَصْلَ,Aloqamaru fataHa AlofaSola,a l q A m a r u0 + f a t a H a + l f A S l a,ˈalqɑmaru fataħalˈfɑsˤla,,,,PASS,
5550,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الطَّرِيقَ,Aloqamaru fataHa AlT~ariyqa,a l q A m a r u0 + f a t a H a + TT A r ii0 q A,ˈalqɑmaru fataħatˤːɑˈriːqɑ,,,,PASS,
5551,verbal_sentence_perfect,الْقَمَرُ فَتَحَ النُّورَ,Aloqamaru fataHa Aln~uwra,a l q A m a r u0 + f a t a H a + nn uu0 r a,ˈalqɑmaru fataħanˈnuːra,,,,PASS,
5552,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الصَّوْتَ,Aloqamaru fataHa AlS~awota,a l q A m a r u0 + f a t a H a + SS A w t a,ˈalqɑmaru fataħasˤˈsˤɑwta,,,,PASS,
5553,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْقَلْبَ,Aloqamaru fataHa Aloqaloba,a l q A m a r u0 + f a t a H a + l q A l b a,ˈalqɑmaru fataħalˈqɑlba,,,,PASS,
5554,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْمَكْتَبَ,Aloqamaru fataHa Alomakotaba,a l q A m a r u0 + f a t a H a + l m a k t a b a,ˈalqɑmaru fataħalˈmaktaba,,,,PASS,
5555,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الشَّارِعَ,Aloqamaru fataHa Al$~aAriEa,a l q A m a r u0 + f a t a H a + $$ aa r i0 E a,ˈalqɑmaru fataħaʃˈʃaːriʕa,,,,PASS,
5556,verbal_sentence_perfect,الْقَمَرُ فَتَحَ الْمَسْجِدَ,Aloqamaru fataHa Alomasojida,a l q A m a r u0 + f a t a H a + l m a s j i0 d a,ˈalqɑmaru fataħalˈmasʤida,,,,PASS,
5557,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْكِتَابَ,Aloqamaru gasala AlokitaAba,a l q A m a r u0 + g A s a l a + l k i0 t aa b a,ˈalqɑmaru ɣɑsalalkiˈtaːba,,,,PASS,
5558,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْبَيْتَ,Aloqamaru gasala Alobayota,a l q A m a r u0 + g A s a l a + l b a y t a,ˈalqɑmaru ɣɑsalalˈbajta,,,,PASS,
5559,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْقَلَمَ,Aloqamaru gasala Aloqalama,a l q A m a r u0 + g A s a l a + l q A l a m a,ˈalqɑmaru ɣɑsaˈlalqɑlama,,,,PASS,
5560,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْبَابَ,Aloqamaru gasala AlobaAba,a l q A m a r u0 + g A s a l a + l b aa b a,ˈalqɑmaru ɣɑsalalˈbaːba,,,,PASS,
5561,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْفَصْلَ,Aloqamaru gasala AlofaSola,a l q A m a r u0 + g A s a l a + l f A S l a,ˈalqɑmaru ɣɑsalalˈfɑsˤla,,,,PASS,
5562,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الطَّرِيقَ,Aloqamaru gasala AlT~ariyqa,a l q A m a r u0 + g A s a l a + TT A r ii0 q A,ˈalqɑmaru ɣɑsalatˤːɑˈriːqɑ,,,,PASS,
5563,verbal_sentence_perfect,الْقَمَرُ غَسَلَ النُّورَ,Aloqamaru gasala Aln~uwra,a l q A m a r u0 + g A s a l a + nn uu0 r a,ˈalqɑmaru ɣɑsalanˈnuːra,,,,PASS,
5564,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الصَّوْتَ,Aloqamaru gasala AlS~awota,a l q A m a r u0 + g A s a l a + SS A w t a,ˈalqɑmaru ɣɑsalasˤˈsˤɑwta,,,,PASS,
5565,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْقَلْبَ,Aloqamaru gasala Aloqaloba,a l q A m a r u0 + g A s a l a + l q A l b a,ˈalqɑmaru ɣɑsalalˈqɑlba,,,,PASS,
5566,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْمَكْتَبَ,Aloqamaru gasala Alomakotaba,a l q A m a r u0 + g A s a l a + l m a k t a b a,ˈalqɑmaru ɣɑsalalˈmaktaba,,,,PASS,
5567,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الشَّارِعَ,Aloqamaru gasala Al$~aAriEa,a l q A m a r u0 + g A s a l a + $$ aa r i0 E a,ˈalqɑmaru ɣɑsalaʃˈʃaːriʕa,,,,PASS,
5568,verbal_sentence_perfect,الْقَمَرُ غَسَلَ الْمَسْجِدَ,Aloqamaru gasala Alomasojida,a l q A m a r u0 + g A s a l a + l m a s j i0 d a,ˈalqɑmaru ɣɑsalalˈmasʤida,,,,PASS,
5569,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْكِتَابَ,Aloqamaru Eal~ama AlokitaAba,a l q A m a r u0 + E a ll a m a + l k i0 t aa b a,ˈalqɑmaru ʕalːamalkiˈtaːba,,,,PASS,
5570,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْبَيْتَ,Aloqamaru Eal~ama Alobayota,a l q A m a r u0 + E a ll a m a + l b a y t a,ˈalqɑmaru ʕalːamalˈbajta,,,,PASS,
5571,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْقَلَمَ,Aloqamaru Eal~ama Aloqalama,a l q A m a r u0 + E a ll a m a + l q A l a m a,ˈalqɑmaru ʕalːaˈmalqɑlama,,,,PASS,
5572,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْبَابَ,Aloqamaru Eal~ama AlobaAba,a l q A m a r u0 + E a ll a m a + l b aa b a,ˈalqɑmaru ʕalːamalˈbaːba,,,,PASS,
5573,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْفَصْلَ,Aloqamaru Eal~ama AlofaSola,a l q A m a r u0 + E a ll a m a + l f A S l a,ˈalqɑmaru ʕalːamalˈfɑsˤla,,,,PASS,
5574,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الطَّرِيقَ,Aloqamaru Eal~ama AlT~ariyqa,a l q A m a r u0 + E a ll a m a + TT A r ii0 q A,ˈalqɑmaru ʕalːamatˤːɑˈriːqɑ,,,,PASS,
5575,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ النُّورَ,Aloqamaru Eal~ama Aln~uwra,a l q A m a r u0 + E a ll a m a + nn uu0 r a,ˈalqɑmaru ʕalːamanˈnuːra,,,,PASS,
5576,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الصَّوْتَ,Aloqamaru Eal~ama AlS~awota,a l q A m a r u0 + E a ll a m a + SS A w t a,ˈalqɑmaru ʕalːamasˤˈsˤɑwta,,,,PASS,
5577,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْقَلْبَ,Aloqamaru Eal~ama Aloqaloba,a l q A m a r u0 + E a ll a m a + l q A l b a,ˈalqɑmaru ʕalːamalˈqɑlba,,,,PASS,
5578,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْمَكْتَبَ,Aloqamaru Eal~ama Alomakotaba,a l q A m a r u0 + E a ll a m a + l m a k t a b a,ˈalqɑmaru ʕalːamalˈmaktaba,,,,PASS,
5579,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الشَّارِعَ,Aloqamaru Eal~ama Al$~aAriEa,a l q A m a r u0 + E a ll a m a + $$ aa r i0 E a,ˈalqɑmaru ʕalːamaʃˈʃaːriʕa,,,,PASS,
5580,verbal_sentence_perfect,الْقَمَرُ عَلَّمَ الْمَسْجِدَ,Aloqamaru Eal~ama Alomasojida,a l q A m a r u0 + E a ll a m a + l m a s j i0 d a,ˈalqɑmaru ʕalːamalˈmasʤida,,,,PASS,
5581,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْكِتَابَ,Aloqamaru dar~asa AlokitaAba,a l q A m a r u0 + d a rr a s a + l k i0 t aa b a,ˈalqɑmaru darːasalkiˈtaːba,,,,PASS,
5582,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْبَيْتَ,Aloqamaru dar~asa Alobayota,a l q A m a r u0 + d a rr a s a + l b a y t a,ˈalqɑmaru darːasalˈbajta,,,,PASS,
5583,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْقَلَمَ,Aloqamaru dar~asa Aloqalama,a l q A m a r u0 + d a rr a s a + l q A l a m a,ˈalqɑmaru darːaˈsalqɑlama,,,,PASS,
5584,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْبَابَ,Aloqamaru dar~asa AlobaAba,a l q A m a r u0 + d a rr a s a + l b aa b a,ˈalqɑmaru darːasalˈbaːba,,,,PASS,
5585,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْفَصْلَ,Aloqamaru dar~asa AlofaSola,a l q A m a r u0 + d a rr a s a + l f A S l a,ˈalqɑmaru darːasalˈfɑsˤla,,,,PASS,
5586,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الطَّرِيقَ,Aloqamaru dar~asa AlT~ariyqa,a l q A m a r u0 + d a rr a s a + TT A r ii0 q A,ˈalqɑmaru darːasatˤːɑˈriːqɑ,,,,PASS,
5587,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ النُّورَ,Aloqamaru dar~asa Aln~uwra,a l q A m a r u0 + d a rr a s a + nn uu0 r a,ˈalqɑmaru darːasanˈnuːra,,,,PASS,
5588,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الصَّوْتَ,Aloqamaru dar~asa AlS~awota,a l q A m a r u0 + d a rr a s a + SS A w t a,ˈalqɑmaru darːasasˤˈsˤɑwta,,,,PASS,
5589,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْقَلْبَ,Aloqamaru dar~asa Aloqaloba,a l q A m a r u0 + d a rr a s a + l q A l b a,ˈalqɑmaru darːasalˈqɑlba,,,,PASS,
5590,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْمَكْتَبَ,Aloqamaru dar~asa Alomakotaba,a l q A m a r u0 + d a rr a s a + l m a k t a b a,ˈalqɑmaru darːasalˈmaktaba,,,,PASS,
5591,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الشَّارِعَ,Aloqamaru dar~asa Al$~aAriEa,a l q A m a r u0 + d a rr a s a + $$ aa r i0 E a,ˈalqɑmaru darːasaʃˈʃaːriʕa,,,,PASS,
5592,verbal_sentence_perfect,الْقَمَرُ دَرَّسَ الْمَسْجِدَ,Aloqamaru dar~asa Alomasojida,a l q A m a r u0 + d a rr a s a + l m a s j i0 d a,ˈalqɑmaru darːasalˈmasʤida,,,,PASS,
5593,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْكِتَابَ,Aloqamaru Aisotaxodama AlokitaAba,a l q A m a r u0 + i0 s t a x d a m a + l k i0 t aa b a,ˈalqɑmaru istaxdamalkiˈtaːba,,,,PASS,
5594,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْبَيْتَ,Aloqamaru Aisotaxodama Alobayota,a l q A m a r u0 + i0 s t a x d a m a + l b a y t a,ˈalqɑmaru istaxdamalˈbajta,,,,PASS,
5595,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْقَلَمَ,Aloqamaru Aisotaxodama Aloqalama,a l q A m a r u0 + i0 s t a x d a m a + l q A l a m a,ˈalqɑmaru istaxdaˈmalqɑlama,,,,PASS,
5596,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْبَابَ,Aloqamaru Aisotaxodama AlobaAba,a l q A m a r u0 + i0 s t a x d a m a + l b aa b a,ˈalqɑmaru istaxdamalˈbaːba,,,,PASS,
5597,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْفَصْلَ,Aloqamaru Aisotaxodama AlofaSola,a l q A m a r u0 + i0 s t a x d a m a + l f A S l a,ˈalqɑmaru istaxdamalˈfɑsˤla,,,,PASS,
5598,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الطَّرِيقَ,Aloqamaru Aisotaxodama AlT~ariyqa,a l q A m a r u0 + i0 s t a x d a m a + TT A r ii0 q A,ˈalqɑmaru istaxdamatˤːɑˈriːqɑ,,,,PASS,
5599,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ النُّورَ,Aloqamaru Aisotaxodama Aln~uwra,a l q A m a r u0 + i0 s t a x d a m a + nn uu0 r a,ˈalqɑmaru istaxdamanˈnuːra,,,,PASS,
5600,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الصَّوْتَ,Aloqamaru Aisotaxodama AlS~awota,a l q A m a r u0 + i0 s t a x d a m a + SS A w t a,ˈalqɑmaru istaxdamasˤˈsˤɑwta,,,,PASS,
5601,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْقَلْبَ,Aloqamaru Aisotaxodama Aloqaloba,a l q A m a r u0 + i0 s t a x d a m a + l q A l b a,ˈalqɑmaru istaxdamalˈqɑlba,,,,PASS,
5602,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْمَكْتَبَ,Aloqamaru Aisotaxodama Alomakotaba,a l q A m a r u0 + i0 s t a x d a m a + l m a k t a b a,ˈalqɑmaru istaxdamalˈmaktaba,,,,PASS,
5603,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الشَّارِعَ,Aloqamaru Aisotaxodama Al$~aAriEa,a l q A m a r u0 + i0 s t a x d a m a + $$ aa r i0 E a,ˈalqɑmaru istaxdamaʃˈʃaːriʕa,,,,PASS,
5604,verbal_sentence_perfect,الْقَمَرُ اِسْتَخْدَمَ الْمَسْجِدَ,Aloqamaru Aisotaxodama Alomasojida,a l q A m a r u0 + i0 s t a x d a m a + l m a s j i0 d a,ˈalqɑmaru istaxdamalˈmasʤida,,,,PASS,
5605,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْكِتَابَ,Alobayotu kataba AlokitaAba,a l b a y t u0 + k a t a b a + l k i0 t aa b a,alˈbajtu katabalkiˈtaːba,,,,PASS,
5606,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْبَيْتَ,Alobayotu kataba Alobayota,a l b a y t u0 + k a t a b a + l b a y t a,alˈbajtu katabalˈbajta,,,,PASS,
5607,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْقَلَمَ,Alobayotu kataba Aloqalama,a l b a y t u0 + k a t a b a + l q A l a m a,alˈbajtu kataˈbalqɑlama,,,,PASS,
5608,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْبَابَ,Alobayotu kataba AlobaAba,a l b a y t u0 + k a t a b a + l b aa b a,alˈbajtu katabalˈbaːba,,,,PASS,
5609,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْفَصْلَ,Alobayotu kataba AlofaSola,a l b a y t u0 + k a t a b a + l f A S l a,alˈbajtu katabalˈfɑsˤla,,,,PASS,
5610,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الطَّرِيقَ,Alobayotu kataba AlT~ariyqa,a l b a y t u0 + k a t a b a + TT A r ii0 q A,alˈbajtu katabatˤːɑˈriːqɑ,,,,PASS,
5611,verbal_sentence_perfect,الْبَيْتُ كَتَبَ النُّورَ,Alobayotu kataba Aln~uwra,a l b a y t u0 + k a t a b a + nn uu0 r a,alˈbajtu katabanˈnuːra,,,,PASS,
5612,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الصَّوْتَ,Alobayotu kataba AlS~awota,a l b a y t u0 + k a t a b a + SS A w t a,alˈbajtu katabasˤˈsˤɑwta,,,,PASS,
5613,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْقَلْبَ,Alobayotu kataba Aloqaloba,a l b a y t u0 + k a t a b a + l q A l b a,alˈbajtu katabalˈqɑlba,,,,PASS,
5614,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْمَكْتَبَ,Alobayotu kataba Alomakotaba,a l b a y t u0 + k a t a b a + l m a k t a b a,alˈbajtu katabalˈmaktaba,,,,PASS,
5615,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الشَّارِعَ,Alobayotu kataba Al$~aAriEa,a l b a y t u0 + k a t a b a + $$ aa r i0 E a,alˈbajtu katabaʃˈʃaːriʕa,,,,PASS,
5616,verbal_sentence_perfect,الْبَيْتُ كَتَبَ الْمَسْجِدَ,Alobayotu kataba Alomasojida,a l b a y t u0 + k a t a b a + l m a s j i0 d a,alˈbajtu katabalˈmasʤida,,,,PASS,
5617,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْكِتَابَ,Alobayotu qara>a AlokitaAba,a l b a y t u0 + q A r a < a + l k i0 t aa b a,alˈbajtu qɑraʔalkiˈtaːba,,,,PASS,
5618,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْبَيْتَ,Alobayotu qara>a Alobayota,a l b a y t u0 + q A r a < a + l b a y t a,alˈbajtu qɑraʔalˈbajta,,,,PASS,
5619,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْقَلَمَ,Alobayotu qara>a Aloqalama,a l b a y t u0 + q A r a < a + l q A l a m a,alˈbajtu qɑraˈʔalqɑlama,,,,PASS,
5620,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْبَابَ,Alobayotu qara>a AlobaAba,a l b a y t u0 + q A r a < a + l b aa b a,alˈbajtu qɑraʔalˈbaːba,,,,PASS,
5621,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْفَصْلَ,Alobayotu qara>a AlofaSola,a l b a y t u0 + q A r a < a + l f A S l a,alˈbajtu qɑraʔalˈfɑsˤla,,,,PASS,
5622,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الطَّرِيقَ,Alobayotu qara>a AlT~ariyqa,a l b a y t u0 + q A r a < a + TT A r ii0 q A,alˈbajtu qɑraʔatˤːɑˈriːqɑ,,,,PASS,
5623,verbal_sentence_perfect,الْبَيْتُ قَرَأَ النُّورَ,Alobayotu qara>a Aln~uwra,a l b a y t u0 + q A r a < a + nn uu0 r a,alˈbajtu qɑraʔanˈnuːra,,,,PASS,
5624,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الصَّوْتَ,Alobayotu qara>a AlS~awota,a l b a y t u0 + q A r a < a + SS A w t a,alˈbajtu qɑraʔasˤˈsˤɑwta,,,,PASS,
5625,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْقَلْبَ,Alobayotu qara>a Aloqaloba,a l b a y t u0 + q A r a < a + l q A l b a,alˈbajtu qɑraʔalˈqɑlba,,,,PASS,
5626,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْمَكْتَبَ,Alobayotu qara>a Alomakotaba,a l b a y t u0 + q A r a < a + l m a k t a b a,alˈbajtu qɑraʔalˈmaktaba,,,,PASS,
5627,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الشَّارِعَ,Alobayotu qara>a Al$~aAriEa,a l b a y t u0 + q A r a < a + $$ aa r i0 E a,alˈbajtu qɑraʔaʃˈʃaːriʕa,,,,PASS,
5628,verbal_sentence_perfect,الْبَيْتُ قَرَأَ الْمَسْجِدَ,Alobayotu qara>a Alomasojida,a l b a y t u0 + q A r a < a + l m a s j i0 d a,alˈbajtu qɑraʔalˈmasʤida,,,,PASS,
5629,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْكِتَابَ,Alobayotu samiEa AlokitaAba,a l b a y t u0 + s a m i0 E a + l k i0 t aa b a,alˈbajtu samiʕalkiˈtaːba,,,,PASS,
5630,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْبَيْتَ,Alobayotu samiEa Alobayota,a l b a y t u0 + s a m i0 E a + l b a y t a,alˈbajtu samiʕalˈbajta,,,,PASS,
5631,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْقَلَمَ,Alobayotu samiEa Aloqalama,a l b a y t u0 + s a m i0 E a + l q A l a m a,alˈbajtu samiˈʕalqɑlama,,,,PASS,
5632,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْبَابَ,Alobayotu samiEa AlobaAba,a l b a y t u0 + s a m i0 E a + l b aa b a,alˈbajtu samiʕalˈbaːba,,,,PASS,
5633,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْفَصْلَ,Alobayotu samiEa AlofaSola,a l b a y t u0 + s a m i0 E a + l f A S l a,alˈbajtu samiʕalˈfɑsˤla,,,,PASS,
5634,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الطَّرِيقَ,Alobayotu samiEa AlT~ariyqa,a l b a y t u0 + s a m i0 E a + TT A r ii0 q A,alˈbajtu samiʕatˤːɑˈriːqɑ,,,,PASS,
5635,verbal_sentence_perfect,الْبَيْتُ سَمِعَ النُّورَ,Alobayotu samiEa Aln~uwra,a l b a y t u0 + s a m i0 E a + nn uu0 r a,alˈbajtu samiʕanˈnuːra,,,,PASS,
5636,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الصَّوْتَ,Alobayotu samiEa AlS~awota,a l b a y t u0 + s a m i0 E a + SS A w t a,alˈbajtu samiʕasˤˈsˤɑwta,,,,PASS,
5637,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْقَلْبَ,Alobayotu samiEa Aloqaloba,a l b a y t u0 + s a m i0 E a + l q A l b a,alˈbajtu samiʕalˈqɑlba,,,,PASS,
5638,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْمَكْتَبَ,Alobayotu samiEa Alomakotaba,a l b a y t u0 + s a m i0 E a + l m a k t a b a,alˈbajtu samiʕalˈmaktaba,,,,PASS,
5639,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الشَّارِعَ,Alobayotu samiEa Al$~aAriEa,a l b a y t u0 + s a m i0 E a + $$ aa r i0 E a,alˈbajtu samiʕaʃˈʃaːriʕa,,,,PASS,
5640,verbal_sentence_perfect,الْبَيْتُ سَمِعَ الْمَسْجِدَ,Alobayotu samiEa Alomasojida,a l b a y t u0 + s a m i0 E a + l m a s j i0 d a,alˈbajtu samiʕalˈmasʤida,,,,PASS,
5641,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الْكِتَابَ,Alobayotu daxala AlokitaAba,a l b a y t u0 + d a x A l a + l k i0 t aa b a,alˈbajtu daxɑlalkiˈtaːba,,,,PASS,
5642,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الْبَيْتَ,Alobayotu daxala Alobayota,a l b a y t u0 + d a x A l a + l b a y t a,alˈbajtu daxɑlalˈbajta,,,,PASS,
5643,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الْقَلَمَ,Alobayotu daxala Aloqalama,a l b a y t u0 + d a x A l a + l q A l a m a,alˈbajtu daxɑˈlalqɑlama,,,,PASS,
5644,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الْبَابَ,Alobayotu daxala AlobaAba,a l b a y t u0 + d a x A l a + l b aa b a,alˈbajtu daxɑlalˈbaːba,,,,PASS,
5645,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الْفَصْلَ,Alobayotu daxala AlofaSola,a l b a y t u0 + d a x A l a + l f A S l a,alˈbajtu daxɑlalˈfɑsˤla,,,,PASS,
5646,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الطَّرِيقَ,Alobayotu daxala AlT~ariyqa,a l b a y t u0 + d a x A l a + TT A r ii0 q A,alˈbajtu daxɑlatˤːɑˈriːqɑ,,,,PASS,
5647,verbal_sentence_perfect,الْبَيْتُ دَخَلَ النُّورَ,Alobayotu daxala Aln~uwra,a l b a y t u0 + d a x A l a + nn uu0 r a,alˈbajtu daxɑlanˈnuːra,,,,PASS,
5648,verbal_sentence_perfect,الْبَيْتُ دَخَلَ الصَّوْتَ,Alobayotu daxala AlS~awota,a l b a y t u0 + d a x A l a + SS A w t a,alˈbajtu daxɑlasˤˈsˤɑwta,,,,PASS,
